727.0		14.0		11.0		24.0		
975.0		15.0		7.0		22.0		
1171.0		17.0		3.0		20.0		
1278.0		19.0		0.0		18.0		
1274.0		17.0		2.0		17.0		
1162.0		8.0		11.0		18.0		
964.0		0.0		24.0		20.0		
721.0		0.0		39.0		22.0		
477.0		13.0		50.0		22.0		
270.0		76.0		53.0		20.0		
121.0		191.0		48.0		16.0		
35.0		357.0		37.0		14.0		
0.0		556.0		23.0		13.0		
0.0		757.0		11.0		14.0		
1.0		926.0		2.0		14.0		
7.0		1031.0		0.0		9.0		
6.0		1054.0		0.0		1.0		
1.0		992.0		0.0		0.0		
0.0		858.0		1.0		2.0		
0.0		677.0		3.0		43.0		
8.0		480.0		5.0		130.0		
23.0		299.0		8.0		267.0		
41.0		156.0		10.0		441.0		
59.0		61.0		12.0		621.0		
72.0		11.0		11.0		769.0		
77.0		0.0		9.0		849.0		
75.0		0.0		6.0		840.0		
64.0		3.0		3.0		744.0		
49.0		5.0		0.0		588.0		
34.0		3.0		0.0		416.0		
22.0		1.0		0.0		279.0		
15.0		0.0		0.0		215.0		
13.0		3.0		1.0		245.0		
15.0		8.0		4.0		362.0		
19.0		14.0		8.0		535.0		
21.0		17.0		12.0		716.0		
21.0		18.0		16.0		858.0		
19.0		17.0		17.0		922.0		
15.0		15.0		17.0		892.0		
10.0		13.0		13.0		775.0		
7.0		11.0		9.0		604.0		
4.0		10.0		5.0		427.0		
1.0		9.0		4.0		291.0		
0.0		8.0		5.0		233.0		
0.0		8.0		10.0		270.0		
0.0		9.0		16.0		388.0		
3.0		11.0		23.0		555.0		
10.0		12.0		28.0		722.0		
18.0		12.0		29.0		845.0		
26.0		10.0		26.0		889.0		
32.0		7.0		17.0		844.0		
37.0		3.0		6.0		722.0		
38.0		1.0		0.0		553.0		
36.0		0.0		0.0		372.0		
32.0		2.0		18.0		213.0		
26.0		5.0		65.0		97.0		
19.0		6.0		146.0		31.0		
10.0		4.0		259.0		7.0		
2.0		0.0		396.0		8.0		
0.0		0.0		542.0		19.0		
1.0		0.0		676.0		25.0		
8.0		9.0		778.0		23.0		
14.0		30.0		825.0		16.0		
14.0		58.0		806.0		11.0		
4.0		84.0		720.0		15.0		
0.0		99.0		583.0		33.0		
0.0		99.0		418.0		60.0		
35.0		83.0		258.0		90.0		
139.0		57.0		128.0		111.0		
318.0		30.0		43.0		117.0		
561.0		9.0		2.0		105.0		
838.0		0.0		0.0		80.0		
1105.0		0.0		0.0		51.0		
1316.0		0.0		5.0		27.0		
1432.0		3.0		11.0		14.0		
1434.0		4.0		12.0		11.0		
1323.0		3.0		12.0		16.0		
1119.0		1.0		9.0		22.0		
860.0		0.0		4.0		24.0		
589.0		0.0		0.0		22.0		
347.0		0.0		0.0		17.0		
164.0		0.0		8.0		11.0		
51.0		0.0		61.0		8.0		
0.0		0.0		162.0		9.0		
0.0		0.0		309.0		14.0		
1.0		0.0		485.0		20.0		
12.0		1.0		659.0		24.0		
16.0		1.0		798.0		26.0		
13.0		0.0		873.0		22.0		
7.0		0.0		872.0		14.0		
4.0		0.0		797.0		4.0		
5.0		0.0		668.0		0.0		
9.0		1.0		510.0		0.0		
14.0		6.0		351.0		22.0		
16.0		11.0		213.0		70.0		
16.0		15.0		109.0		149.0		
15.0		17.0		42.0		261.0		
14.0		16.0		8.0		399.0		
13.0		11.0		0.0		550.0		
13.0		6.0		0.0		693.0		
14.0		1.0		3.0		803.0		
13.0		0.0		7.0		857.0		
11.0		0.0		9.0		839.0		
8.0		1.0		9.0		750.0		
4.0		4.0		10.0		610.0		
1.0		6.0		11.0		458.0		
0.0		7.0		12.0		341.0		
0.0		7.0		15.0		296.0		
0.0		7.0		20.0		341.0		
1.0		6.0		27.0		467.0		
1.0		5.0		36.0		637.0		
1.0		5.0		43.0		798.0		
1.0		6.0		44.0		901.0		
0.0		6.0		36.0		914.0		
0.0		7.0		18.0		833.0		
0.0		7.0		0.0		679.0		
0.0		6.0		0.0		489.0		
0.0		6.0		15.0		304.0		
1.0		7.0		82.0		155.0		
3.0		9.0		197.0		58.0		
5.0		12.0		352.0		10.0		
9.0		15.0		524.0		0.0		
12.0		16.0		682.0		4.0		
15.0		15.0		794.0		13.0		
16.0		12.0		840.0		14.0		
16.0		9.0		813.0		7.0		
15.0		7.0		721.0		0.0		
12.0		10.0		586.0		0.0		
9.0		17.0		432.0		13.0		
7.0		27.0		284.0		60.0		
5.0		37.0		162.0		141.0		
4.0		43.0		74.0		256.0		
3.0		42.0		22.0		396.0		
3.0		35.0		0.0		547.0		
4.0		23.0		0.0		689.0		
3.0		11.0		3.0		798.0		
3.0		2.0		12.0		850.0		
2.0		0.0		21.0		831.0		
1.0		0.0		26.0		741.0		
0.0		5.0		30.0		599.0		
0.0		11.0		32.0		442.0		
0.0		16.0		33.0		317.0		
3.0		20.0		34.0		263.0		
8.0		22.0		34.0		302.0		
13.0		23.0		35.0		426.0		
17.0		24.0		39.0		597.0		
18.0		24.0		43.0		762.0		
17.0		23.0		45.0		871.0		
13.0		21.0		41.0		889.0		
8.0		19.0		28.0		811.0		
4.0		17.0		8.0		659.0		
0.0		14.0		0.0		471.0		
0.0		11.0		0.0		288.0		
0.0		8.0		38.0		143.0		
2.0		5.0		129.0		50.0		
7.0		3.0		267.0		6.0		
13.0		4.0		432.0		0.0		
20.0		8.0		593.0		5.0		
25.0		12.0		716.0		15.0		
28.0		12.0		776.0		18.0		
28.0		6.0		764.0		12.0		
24.0		0.0		690.0		3.0		
18.0		0.0		574.0		0.0		
11.0		15.0		442.0		0.0		
5.0		76.0		315.0		10.0		
1.0		188.0		207.0		37.0		
2.0		347.0		123.0		69.0		
7.0		536.0		64.0		99.0		
14.0		720.0		30.0		116.0		
22.0		862.0		14.0		116.0		
28.0		932.0		10.0		97.0		
31.0		914.0		10.0		68.0		
30.0		811.0		5.0		37.0		
26.0		648.0		0.0		12.0		
21.0		458.0		0.0		0.0		
16.0		280.0		16.0		0.0		
15.0		139.0		90.0		1.0		
17.0		48.0		226.0		7.0		
21.0		5.0		419.0		11.0		
26.0		0.0		637.0		13.0		
31.0		0.0		835.0		13.0		
34.0		5.0		962.0		12.0		
34.0		7.0		985.0		13.0		
32.0		3.0		899.0		15.0		
29.0		0.0		730.0		17.0		
25.0		0.0		527.0		19.0		
22.0		1.0		345.0		20.0		
18.0		8.0		230.0		20.0		
15.0		15.0		204.0		21.0		
12.0		20.0		266.0		23.0		
9.0		21.0		396.0		25.0		
7.0		18.0		564.0		27.0		
6.0		12.0		735.0		25.0		
5.0		6.0		877.0		19.0		
4.0		1.0		963.0		11.0		
4.0		0.0		974.0		2.0		
4.0		4.0		903.0		0.0		
3.0		13.0		760.0		1.0		
2.0		27.0		572.0		15.0		
2.0		40.0		384.0		35.0		
3.0		49.0		246.0		57.0		
4.0		51.0		198.0		73.0		
7.0		44.0		260.0		79.0		
9.0		32.0		418.0		71.0		
10.0		18.0		631.0		54.0		
10.0		6.0		842.0		32.0		
8.0		0.0		990.0		12.0		
5.0		0.0		1036.0		0.0		
1.0		2.0		964.0		0.0		
0.0		7.0		796.0		1.0		
0.0		11.0		576.0		12.0		
3.0		13.0		362.0		25.0		
8.0		14.0		212.0		37.0		
13.0		13.0		161.0		42.0		
17.0		13.0		218.0		41.0		
18.0		11.0		365.0		33.0		
17.0		10.0		556.0		23.0		
13.0		9.0		738.0		14.0		
8.0		7.0		864.0		10.0		
4.0		6.0		903.0		8.0		
1.0		6.0		849.0		6.0		
0.0		6.0		720.0		1.0		
0.0		8.0		548.0		0.0		
0.0		9.0		369.0		0.0		
1.0		10.0		215.0		26.0		
5.0		11.0		102.0		93.0		
12.0		13.0		35.0		208.0		
19.0		14.0		4.0		364.0		
26.0		13.0		0.0		539.0		
29.0		8.0		6.0		699.0		
29.0		0.0		15.0		809.0		
25.0		0.0		23.0		841.0		
18.0		1.0		28.0		788.0		
11.0		33.0		32.0		661.0		
4.0		101.0		35.0		491.0		
0.0		205.0		40.0		314.0		
0.0		335.0		46.0		165.0		
0.0		468.0		51.0		61.0		
4.0		575.0		55.0		8.0		
11.0		632.0		56.0		0.0		
18.0		623.0		55.0		0.0		
21.0		553.0		51.0		9.0		
19.0		437.0		45.0		15.0		
11.0		303.0		40.0		15.0		
1.0		178.0		35.0		11.0		
0.0		83.0		33.0		8.0		
14.0		25.0		31.0		7.0		
62.0		0.0		30.0		9.0		
146.0		0.0		29.0		11.0		
263.0		1.0		28.0		14.0		
396.0		5.0		28.0		14.0		
521.0		5.0		30.0		14.0		
610.0		3.0		33.0		13.0		
644.0		0.0		33.0		12.0		
614.0		0.0		27.0		12.0		
527.0		0.0		12.0		11.0		
403.0		3.0		0.0		10.0		
269.0		6.0		0.0		8.0		
151.0		8.0		25.0		6.0		
65.0		9.0		117.0		5.0		
15.0		8.0		276.0		4.0		
0.0		7.0		491.0		4.0		
0.0		5.0		724.0		3.0		
9.0		4.0		925.0		3.0		
18.0		2.0		1045.0		1.0		
23.0		1.0		1052.0		0.0		
23.0		1.0		950.0		0.0		
21.0		2.0		770.0		1.0		
18.0		6.0		563.0		7.0		
16.0		11.0		384.0		17.0		
15.0		16.0		270.0		28.0		
15.0		20.0		234.0		38.0		
14.0		22.0		265.0		45.0		
13.0		19.0		340.0		45.0		
11.0		12.0		435.0		37.0		
12.0		3.0		531.0		21.0		
15.0		0.0		617.0		3.0		
22.0		0.0		686.0		0.0		
27.0		9.0		726.0		0.0		
25.0		37.0		725.0		24.0		
12.0		74.0		672.0		76.0		
0.0		109.0		567.0		139.0		
0.0		132.0		424.0		195.0		
26.0		134.0		269.0		225.0		
128.0		114.0		134.0		217.0		
309.0		79.0		40.0		176.0		
558.0		42.0		0.0		115.0		
840.0		13.0		0.0		55.0		
1102.0		0.0		13.0		13.0		
1285.0		0.0		36.0		0.0		
1349.0		0.0		49.0		0.0		
1276.0		7.0		51.0		3.0		
1083.0		10.0		45.0		11.0		
808.0		11.0		39.0		13.0		
508.0		9.0		39.0		9.0		
241.0		7.0		45.0		3.0		
60.0		7.0		53.0		0.0		
0.0		7.0		61.0		0.0		
62.0		8.0		65.0		0.0		
238.0		8.0		63.0		0.0		
485.0		8.0		59.0		1.0		
747.0		6.0		54.0		1.0		
964.0		5.0		49.0		1.0		
1087.0		4.0		43.0		0.0		
1090.0		4.0		31.0		0.0		
977.0		4.0		13.0		0.0		
779.0		4.0		0.0		0.0		
545.0		4.0		0.0		0.0		
325.0		3.0		34.0		1.0		
154.0		2.0		132.0		2.0		
48.0		1.0		294.0		2.0		
1.0		1.0		505.0		3.0		
0.0		1.0		729.0		5.0		
2.0		1.0		913.0		6.0		
11.0		3.0		1009.0		8.0		
15.0		3.0		988.0		8.0		
13.0		3.0		852.0		7.0		
11.0		2.0		640.0		5.0		
13.0		1.0		410.0		3.0		
19.0		0.0		227.0		1.0		
26.0		0.0		140.0		1.0		
33.0		0.0		170.0		2.0		
36.0		1.0		307.0		6.0		
37.0		2.0		513.0		8.0		
36.0		2.0		735.0		8.0		
34.0		0.0		920.0		5.0		
31.0		0.0		1026.0		0.0		
27.0		0.0		1031.0		0.0		
21.0		3.0		935.0		0.0		
16.0		12.0		761.0		13.0		
11.0		25.0		550.0		35.0		
9.0		38.0		354.0		60.0		
11.0		45.0		225.0		79.0		
15.0		44.0		201.0		86.0		
22.0		36.0		290.0		77.0		
29.0		23.0		470.0		57.0		
33.0		10.0		690.0		33.0		
33.0		1.0		884.0		12.0		
27.0		0.0		993.0		0.0		
19.0		0.0		985.0		0.0		
9.0		3.0		866.0		0.0		
2.0		6.0		674.0		3.0		
0.0		8.0		467.0		7.0		
2.0		8.0		302.0		9.0		
8.0		8.0		218.0		13.0		
14.0		7.0		224.0		17.0		
17.0		7.0		306.0		22.0		
17.0		5.0		432.0		22.0		
14.0		1.0		566.0		17.0		
11.0		0.0		676.0		7.0		
13.0		0.0		741.0		0.0		
18.0		2.0		750.0		0.0		
22.0		15.0		700.0		8.0		
19.0		35.0		600.0		37.0		
6.0		56.0		466.0		76.0		
0.0		71.0		321.0		112.0		
0.0		75.0		187.0		134.0		
44.0		67.0		84.0		132.0		
163.0		49.0		22.0		109.0		
360.0		27.0		0.0		72.0		
618.0		10.0		0.0		35.0		
894.0		0.0		6.0		8.0		
1130.0		0.0		17.0		0.0		
1270.0		0.0		22.0		0.0		
1278.0		2.0		21.0		1.0		
1149.0		2.0		20.0		6.0		
910.0		2.0		19.0		9.0		
614.0		0.0		22.0		8.0		
326.0		1.0		26.0		7.0		
105.0		2.0		29.0		5.0		
0.0		6.0		31.0		4.0		
19.0		9.0		31.0		2.0		
163.0		10.0		30.0		1.0		
393.0		9.0		27.0		2.0		
655.0		7.0		24.0		6.0		
888.0		3.0		21.0		11.0		
1040.0		1.0		17.0		14.0		
1078.0		0.0		13.0		11.0		
999.0		1.0		8.0		0.0		
826.0		2.0		3.0		0.0		
603.0		3.0		0.0		0.0		
379.0		1.0		0.0		47.0		
195.0		0.0		1.0		148.0		
73.0		0.0		6.0		303.0		
11.0		0.0		12.0		491.0		
0.0		2.0		19.0		674.0		
0.0		8.0		25.0		807.0		
7.0		10.0		29.0		857.0		
10.0		6.0		31.0		809.0		
7.0		0.0		30.0		678.0		
3.0		0.0		28.0		498.0		
3.0		7.0		25.0		312.0		
8.0		58.0		22.0		158.0		
16.0		152.0		20.0		55.0		
22.0		285.0		18.0		5.0		
25.0		435.0		18.0		0.0		
25.0		568.0		19.0		0.0		
24.0		651.0		20.0		9.0		
22.0		663.0		20.0		14.0		
18.0		601.0		21.0		13.0		
11.0		482.0		20.0		14.0		
0.0		337.0		19.0		18.0		
0.0		199.0		18.0		26.0		
0.0		92.0		17.0		35.0		
36.0		26.0		18.0		39.0		
114.0		0.0		19.0		36.0		
233.0		0.0		20.0		28.0		
379.0		2.0		21.0		19.0		
522.0		7.0		21.0		14.0		
630.0		7.0		19.0		14.0		
676.0		3.0		15.0		17.0		
649.0		0.0		10.0		15.0		
556.0		0.0		6.0		6.0		
422.0		0.0		2.0		0.0		
279.0		0.0		0.0		0.0		
155.0		3.0		0.0		29.0		
67.0		4.0		0.0		125.0		
16.0		4.0		0.0		285.0		
0.0		3.0		1.0		495.0		
0.0		2.0		3.0		714.0		
0.0		0.0		5.0		894.0		
6.0		0.0		9.0		989.0		
12.0		0.0		13.0		973.0		
13.0		0.0		16.0		854.0		
8.0		2.0		18.0		664.0		
0.0		5.0		20.0		450.0		
0.0		10.0		20.0		257.0		
0.0		15.0		20.0		115.0		
46.0		21.0		20.0		32.0		
144.0		26.0		20.0		0.0		
295.0		29.0		20.0		0.0		
478.0		29.0		19.0		0.0		
657.0		26.0		17.0		5.0		
788.0		21.0		14.0		10.0		
838.0		14.0		10.0		12.0		
793.0		8.0		6.0		10.0		
668.0		3.0		3.0		3.0		
495.0		0.0		0.0		0.0		
315.0		0.0		0.0		0.0		
164.0		0.0		0.0		14.0		
62.0		0.0		0.0		87.0		
9.0		0.0		0.0		222.0		
0.0		0.0		0.0		414.0		
0.0		0.0		0.0		633.0		
5.0		1.0		0.0		834.0		
12.0		1.0		1.0		968.0		
14.0		2.0		2.0		1000.0		
14.0		3.0		5.0		922.0		
9.0		3.0		7.0		754.0		
1.0		4.0		9.0		540.0		
0.0		5.0		11.0		329.0		
0.0		7.0		11.0		159.0		
24.0		9.0		12.0		51.0		
95.0		10.0		13.0		1.0		
215.0		10.0		15.0		0.0		
375.0		7.0		18.0		1.0		
547.0		6.0		20.0		10.0		
696.0		7.0		20.0		13.0		
783.0		11.0		16.0		8.0		
787.0		16.0		9.0		3.0		
707.0		17.0		0.0		0.0		
564.0		10.0		0.0		3.0		
393.0		0.0		0.0		9.0		
231.0		0.0		16.0		15.0		
106.0		5.0		40.0		19.0		
29.0		62.0		65.0		20.0		
0.0		172.0		84.0		17.0		
0.0		327.0		89.0		14.0		
6.0		504.0		78.0		11.0		
21.0		666.0		56.0		8.0		
32.0		778.0		30.0		7.0		
33.0		816.0		10.0		7.0		
23.0		774.0		0.0		8.0		
6.0		667.0		0.0		11.0		
0.0		521.0		0.0		16.0		
0.0		367.0		5.0		20.0		
46.0		230.0		7.0		24.0		
158.0		126.0		6.0		25.0		
337.0		56.0		3.0		23.0		
564.0		17.0		0.0		19.0		
795.0		0.0		0.0		13.0		
977.0		0.0		0.0		8.0		
1061.0		1.0		4.0		3.0		
1017.0		14.0		9.0		1.0		
854.0		34.0		14.0		0.0		
611.0		57.0		19.0		0.0		
354.0		77.0		22.0		0.0		
153.0		88.0		23.0		2.0		
66.0		86.0		22.0		6.0		
120.0		70.0		20.0		10.0		
308.0		45.0		19.0		14.0		
593.0		19.0		19.0		17.0		
911.0		1.0		20.0		17.0		
1197.0		0.0		20.0		15.0		
1388.0		0.0		16.0		11.0		
1448.0		9.0		9.0		7.0		
1367.0		20.0		0.0		4.0		
1166.0		23.0		0.0		3.0		
892.0		14.0		0.0		4.0		
599.0		0.0		16.0		4.0		
341.0		0.0		47.0		3.0		
152.0		8.0		83.0		0.0		
41.0		77.0		112.0		0.0		
0.0		206.0		124.0		0.0		
0.0		392.0		112.0		1.0		
5.0		611.0		81.0		9.0		
14.0		826.0		43.0		16.0		
14.0		995.0		12.0		15.0		
9.0		1084.0		0.0		5.0		
5.0		1074.0		3.0		0.0		
9.0		969.0		21.0		0.0		
20.0		790.0		40.0		34.0		
34.0		575.0		48.0		134.0		
48.0		364.0		43.0		299.0		
57.0		190.0		27.0		516.0		
59.0		72.0		9.0		747.0		
55.0		10.0		0.0		943.0		
46.0		0.0		0.0		1059.0		
36.0		0.0		5.0		1065.0		
25.0		7.0		12.0		963.0		
18.0		13.0		10.0		777.0		
14.0		11.0		0.0		552.0		
14.0		5.0		0.0		335.0		
18.0		0.0		4.0		163.0		
24.0		0.0		61.0		53.0		
29.0		0.0		175.0		2.0		
33.0		0.0		341.0		0.0		
33.0		7.0		531.0		1.0		
32.0		16.0		703.0		12.0		
29.0		21.0		813.0		17.0		
25.0		19.0		831.0		14.0		
22.0		7.0		754.0		9.0		
20.0		0.0		604.0		6.0		
19.0		0.0		420.0		7.0		
21.0		29.0		245.0		12.0		
23.0		124.0		110.0		16.0		
27.0		282.0		29.0		19.0		
33.0		487.0		0.0		18.0		
40.0		700.0		0.0		14.0		
46.0		871.0		5.0		9.0		
50.0		955.0		15.0		5.0		
49.0		930.0		18.0		2.0		
42.0		801.0		17.0		0.0		
29.0		605.0		16.0		0.0		
13.0		391.0		17.0		0.0		
0.0		204.0		21.0		0.0		
2.0		74.0		26.0		0.0		
29.0		8.0		29.0		0.0		
91.0		0.0		28.0		0.0		
186.0		1.0		25.0		0.0		
305.0		12.0		20.0		1.0		
426.0		13.0		15.0		3.0		
520.0		5.0		10.0		4.0		
561.0		0.0		6.0		4.0		
533.0		0.0		4.0		5.0		
437.0		15.0		2.0		4.0		
295.0		47.0		1.0		4.0		
145.0		84.0		1.0		3.0		
30.0		111.0		3.0		3.0		
0.0		120.0		6.0		3.0		
56.0		108.0		9.0		4.0		
226.0		81.0		13.0		4.0		
482.0		47.0		15.0		4.0		
784.0		19.0		16.0		4.0		
1079.0		1.0		16.0		3.0		
1314.0		0.0		15.0		2.0		
1441.0		0.0		13.0		1.0		
1434.0		3.0		10.0		0.0		
1288.0		15.0		8.0		0.0		
1028.0		28.0		7.0		0.0		
702.0		43.0		8.0		0.0		
378.0		55.0		10.0		0.0		
129.0		61.0		13.0		0.0		
15.0		59.0		15.0		1.0		
65.0		48.0		17.0		1.0		
271.0		33.0		17.0		1.0		
586.0		17.0		17.0		1.0		
934.0		5.0		19.0		1.0		
1230.0		0.0		23.0		0.0		
1404.0		0.0		28.0		0.0		
1419.0		0.0		30.0		0.0		
1279.0		1.0		23.0		0.0		
1025.0		3.0		7.0		0.0		
721.0		5.0		0.0		0.0		
433.0		7.0		0.0		0.0		
208.0		7.0		38.0		0.0		
66.0		5.0		145.0		2.0		
2.0		2.0		315.0		3.0		
0.0		0.0		529.0		4.0		
3.0		1.0		744.0		3.0		
18.0		6.0		910.0		1.0		
27.0		13.0		986.0		0.0		
28.0		15.0		953.0		0.0		
28.0		9.0		821.0		2.0		
30.0		0.0		626.0		11.0		
37.0		0.0		414.0		23.0		
44.0		16.0		229.0		34.0		
51.0		90.0		97.0		41.0		
53.0		226.0		23.0		40.0		
52.0		414.0		0.0		33.0		
48.0		619.0		0.0		21.0		
42.0		793.0		5.0		10.0		
37.0		887.0		10.0		2.0		
31.0		871.0		9.0		0.0		
27.0		747.0		5.0		0.0		
25.0		551.0		2.0		2.0		
26.0		344.0		4.0		5.0		
29.0		190.0		9.0		6.0		
35.0		136.0		18.0		5.0		
41.0		199.0		28.0		3.0		
45.0		357.0		36.0		1.0		
46.0		559.0		39.0		1.0		
42.0		742.0		36.0		1.0		
35.0		850.0		24.0		1.0		
27.0		852.0		7.0		0.0		
20.0		751.0		0.0		0.0		
16.0		578.0		0.0		0.0		
15.0		382.0		26.0		0.0		
16.0		209.0		95.0		3.0		
17.0		86.0		200.0		9.0		
16.0		21.0		329.0		13.0		
13.0		0.0		460.0		12.0		
11.0		0.0		571.0		6.0		
13.0		0.0		646.0		0.0		
19.0		0.0		675.0		0.0		
26.0		1.0		658.0		4.0		
29.0		19.0		599.0		32.0		
20.0		58.0		507.0		75.0		
2.0		114.0		394.0		120.0		
0.0		168.0		274.0		153.0		
0.0		201.0		164.0		161.0		
72.0		201.0		77.0		141.0		
225.0		166.0		22.0		102.0		
462.0		109.0		0.0		56.0		
758.0		50.0		0.0		19.0		
1065.0		6.0		5.0		0.0		
1320.0		0.0		13.0		0.0		
1469.0		0.0		15.0		0.0		
1479.0		11.0		10.0		8.0		
1348.0		24.0		4.0		12.0		
1107.0		23.0		4.0		11.0		
808.0		7.0		11.0		6.0		
512.0		0.0		24.0		1.0		
267.0		0.0		38.0		0.0		
101.0		51.0		46.0		0.0		
15.0		176.0		47.0		0.0		
0.0		370.0		41.0		1.0		
0.0		607.0		34.0		2.0		
12.0		838.0		29.0		2.0		
18.0		1010.0		27.0		1.0		
13.0		1078.0		22.0		0.0		
5.0		1025.0		12.0		0.0		
1.0		866.0		0.0		0.0		
5.0		644.0		0.0		0.0		
17.0		411.0		12.0		0.0		
31.0		214.0		92.0		0.0		
42.0		80.0		241.0		0.0		
44.0		11.0		451.0		1.0		
38.0		0.0		688.0		2.0		
27.0		0.0		898.0		3.0		
15.0		8.0		1026.0		4.0		
5.0		11.0		1036.0		4.0		
0.0		7.0		921.0		4.0		
0.0		2.0		708.0		5.0		
0.0		1.0		449.0		5.0		
1.0		7.0		207.0		7.0		
1.0		16.0		38.0		8.0		
1.0		24.0		0.0		10.0		
0.0		26.0		42.0		12.0		
0.0		23.0		208.0		13.0		
0.0		19.0		436.0		13.0		
0.0		17.0		669.0		11.0		
1.0		19.0		851.0		8.0		
5.0		22.0		939.0		6.0		
9.0		20.0		915.0		5.0		
14.0		10.0		790.0		7.0		
17.0		0.0		600.0		10.0		
19.0		0.0		392.0		15.0		
18.0		24.0		211.0		19.0		
16.0		109.0		83.0		21.0		
13.0		255.0		16.0		21.0		
10.0		448.0		0.0		18.0		
8.0		650.0		0.0		13.0		
7.0		811.0		10.0		8.0		
7.0		886.0		15.0		3.0		
7.0		850.0		13.0		1.0		
9.0		710.0		8.0		0.0		
11.0		504.0		6.0		0.0		
14.0		292.0		9.0		0.0		
17.0		135.0		16.0		0.0		
19.0		80.0		24.0		0.0		
21.0		139.0		28.0		0.0		
22.0		292.0		27.0		0.0		
22.0		491.0		24.0		0.0		
22.0		674.0		22.0		0.0		
22.0		790.0		22.0		1.0		
22.0		807.0		24.0		1.0		
23.0		725.0		21.0		1.0		
24.0		572.0		10.0		1.0		
26.0		390.0		0.0		0.0		
27.0		222.0		0.0		0.0		
29.0		97.0		13.0		0.0		
30.0		23.0		88.0		0.0		
30.0		0.0		221.0		0.0		
30.0		0.0		399.0		0.0		
29.0		1.0		590.0		0.0		
27.0		13.0		745.0		0.0		
25.0		20.0		824.0		0.0		
23.0		19.0		804.0		0.0		
21.0		8.0		692.0		0.0		
19.0		0.0		519.0		1.0		
18.0		0.0		331.0		2.0		
18.0		6.0		170.0		4.0		
19.0		79.0		59.0		6.0		
21.0		218.0		4.0		7.0		
24.0		416.0		0.0		8.0		
29.0		642.0		0.0		7.0		
33.0		845.0		11.0		6.0		
37.0		974.0		17.0		4.0		
41.0		993.0		14.0		2.0		
41.0		897.0		9.0		1.0		
36.0		713.0		5.0		0.0		
26.0		491.0		5.0		1.0		
11.0		281.0		8.0		2.0		
0.0		121.0		12.0		3.0		
0.0		28.0		13.0		4.0		
26.0		0.0		11.0		4.0		
90.0		0.0		8.0		4.0		
193.0		8.0		4.0		3.0		
322.0		17.0		2.0		1.0		
453.0		14.0		2.0		0.0		
555.0		4.0		4.0		0.0		
598.0		0.0		6.0		0.0		
568.0		0.0		9.0		0.0		
468.0		6.0		10.0		2.0		
320.0		30.0		11.0		3.0		
160.0		60.0		10.0		4.0		
33.0		86.0		9.0		5.0		
0.0		102.0		8.0		6.0		
24.0		101.0		8.0		6.0		
179.0		85.0		8.0		6.0		
429.0		59.0		8.0		6.0		
736.0		33.0		9.0		6.0		
1047.0		13.0		8.0		5.0		
1299.0		3.0		7.0		4.0		
1441.0		3.0		5.0		4.0		
1439.0		7.0		4.0		4.0		
1290.0		13.0		4.0		4.0		
1021.0		18.0		4.0		5.0		
688.0		20.0		6.0		6.0		
361.0		20.0		8.0		7.0		
110.0		21.0		11.0		7.0		
0.0		20.0		14.0		7.0		
41.0		18.0		17.0		7.0		
242.0		14.0		20.0		5.0		
549.0		8.0		22.0		4.0		
885.0		3.0		21.0		3.0		
1167.0		3.0		18.0		2.0		
1323.0		8.0		10.0		1.0		
1318.0		16.0		3.0		0.0		
1160.0		18.0		0.0		0.0		
896.0		12.0		1.0		0.0		
596.0		0.0		13.0		0.0		
326.0		0.0		34.0		0.0		
132.0		8.0		56.0		0.0		
25.0		78.0		75.0		1.0		
0.0		214.0		84.0		2.0		
0.0		413.0		83.0		4.0		
14.0		647.0		74.0		6.0		
21.0		873.0		60.0		8.0		
15.0		1038.0		42.0		8.0		
2.0		1105.0		20.0		7.0		
0.0		1057.0		0.0		6.0		
0.0		905.0		0.0		4.0		
13.0		687.0		1.0		2.0		
40.0		451.0		69.0		0.0		
67.0		243.0		204.0		0.0		
86.0		93.0		399.0		0.0		
92.0		11.0		626.0		0.0		
82.0		0.0		836.0		1.0		
61.0		0.0		976.0		2.0		
37.0		20.0		1008.0		2.0		
17.0		29.0		925.0		4.0		
6.0		18.0		750.0		5.0		
5.0		0.0		529.0		7.0		
12.0		0.0		315.0		9.0		
20.0		11.0		146.0		12.0		
24.0		96.0		42.0		13.0		
23.0		248.0		0.0		14.0		
18.0		449.0		0.0		15.0		
12.0		662.0		7.0		14.0		
10.0		834.0		20.0		12.0		
12.0		920.0		24.0		9.0		
16.0		898.0		19.0		7.0		
16.0		773.0		12.0		5.0		
11.0		582.0		8.0		3.0		
1.0		373.0		9.0		2.0		
0.0		192.0		16.0		1.0		
12.0		68.0		26.0		0.0		
64.0		5.0		34.0		0.0		
162.0		0.0		37.0		0.0		
300.0		0.0		34.0		0.0		
458.0		10.0		29.0		0.0		
601.0		14.0		24.0		0.0		
696.0		9.0		23.0		0.0		
716.0		1.0		27.0		0.0		
656.0		0.0		29.0		0.0		
532.0		0.0		24.0		0.0		
375.0		0.0		9.0		0.0		
222.0		5.0		0.0		0.0		
102.0		9.0		0.0		0.0		
27.0		11.0		41.0		0.0		
0.0		10.0		163.0		0.0		
0.0		9.0		361.0		0.0		
7.0		7.0		608.0		0.0		
18.0		6.0		849.0		0.0		
22.0		5.0		1019.0		0.0		
20.0		5.0		1065.0		1.0		
